source_text,target_text
000100000006000300000001,0001000000050003020000
000200000006000600000000,000200000006000600000000
000300000006000300000001,0003000000050003020000
000400000006000600000001,000400000006000600000001
000500000006000300000001,0005000000050003020001
000600000006000600000002,000600000006000600000002
000700000006000300000001,0007000000050003020002
000800000006000600000003,000800000006000600000003
000900000006000300000001,0009000000050003020003
000a00000006000600000004,000a00000006000600000004
000b00000006000300000001,000b000000050003020004
000c00000006000600000005,000c00000006000600000005
000d00000006000300000001,000d000000050003020005
000e00000006000600000006,000e00000006000600000006
000f00000006000300000001,000f000000050003020006
001000000006000600000007,001000000006000600000007
001100000006000300000001,0011000000050003020007
001200000006000600000008,001200000006000600000008
001300000006000300000001,0013000000050003020008
001400000006000600000009,001400000006000600000009
001500000006000300000001,0015000000050003020009
001600000006000100000001,00160000000400010100
00170000000600050000ff00,00170000000600050000ff00
001800000006000100000001,00180000000400010101
001900000006000500000000,001900000006000500000000
001a00000006000300010001,001a000000050003020000
001b00000006000600010000,001b00000006000600010000
001c00000006000300010001,001c000000050003020000
001d00000006000600010001,001d00000006000600010001
001e00000006000300010001,001e000000050003020001
001f00000006000600010002,001f00000006000600010002
002000000006000300010001,0020000000050003020002
002100000006000600010003,002100000006000600010003
002200000006000300010001,0022000000050003020003
002300000006000600010004,002300000006000600010004
002400000006000300010001,0024000000050003020004
002500000006000600010005,002500000006000600010005
002600000006000300010001,0026000000050003020005
002700000006000600010006,002700000006000600010006
002800000006000300010001,0028000000050003020006
002900000006000600010007,002900000006000600010007
002a00000006000300010001,002a000000050003020007
002b00000006000600010008,002b00000006000600010008
002c00000006000300010001,002c000000050003020008
002d00000006000600010009,002d00000006000600010009
002e00000006000300010001,002e000000050003020009
002f00000006000100010001,002f0000000400010100
00300000000600050001ff00,00300000000600050001ff00
003100000006000100010001,00310000000400010101
003200000006000500010000,003200000006000500010000
003300000006000300020001,0033000000050003020000
003400000006000600020000,003400000006000600020000
003500000006000300020001,0035000000050003020000
003600000006000600020001,003600000006000600020001
003700000006000300020001,0037000000050003020001
003800000006000600020002,003800000006000600020002
003900000006000300020001,0039000000050003020002
003a00000006000600020003,003a00000006000600020003
003b00000006000300020001,003b000000050003020003
003c00000006000600020004,003c00000006000600020004
003d00000006000300020001,003d000000050003020004
003e00000006000600020005,003e00000006000600020005
003f00000006000300020001,003f000000050003020005
004000000006000600020006,004000000006000600020006
004100000006000300020001,0041000000050003020006
004200000006000600020007,004200000006000600020007
004300000006000300020001,0043000000050003020007
004400000006000600020008,004400000006000600020008
004500000006000300020001,0045000000050003020008
004600000006000600020009,004600000006000600020009
004700000006000300020001,0047000000050003020009
004800000006000100020001,00480000000400010100
00490000000600050002ff00,00490000000600050002ff00
004a00000006000100020001,004a0000000400010101
004b00000006000500020000,004b00000006000500020000
004c00000006000300030001,004c000000050003020000
004d00000006000600030000,004d00000006000600030000
004e00000006000300030001,004e000000050003020000
004f00000006000600030001,004f00000006000600030001
005000000006000300030001,0050000000050003020001
005100000006000600030002,005100000006000600030002
005200000006000300030001,0052000000050003020002
005300000006000600030003,005300000006000600030003
005400000006000300030001,0054000000050003020003
005500000006000600030004,005500000006000600030004
005600000006000300030001,0056000000050003020004
005700000006000600030005,005700000006000600030005
005800000006000300030001,0058000000050003020005
005900000006000600030006,005900000006000600030006
005a00000006000300030001,005a000000050003020006
005b00000006000600030007,005b00000006000600030007
005c00000006000300030001,005c000000050003020007
005d00000006000600030008,005d00000006000600030008
005e00000006000300030001,005e000000050003020008
005f00000006000600030009,005f00000006000600030009
006000000006000300030001,0060000000050003020009
006100000006000100030001,00610000000400010100
00620000000600050003ff00,00620000000600050003ff00
006300000006000100030001,00630000000400010101
006400000006000500030000,006400000006000500030000
006500000006000300040001,0065000000050003020000
006600000006000600040000,006600000006000600040000
006700000006000300040001,0067000000050003020000
006800000006000600040001,006800000006000600040001
006900000006000300040001,0069000000050003020001
006a00000006000600040002,006a00000006000600040002
006b00000006000300040001,006b000000050003020002
006c00000006000600040003,006c00000006000600040003
006d00000006000300040001,006d000000050003020003
006e00000006000600040004,006e00000006000600040004
006f00000006000300040001,006f000000050003020004
007000000006000600040005,007000000006000600040005
007100000006000300040001,0071000000050003020005
007200000006000600040006,007200000006000600040006
007300000006000300040001,0073000000050003020006
007400000006000600040007,007400000006000600040007
007500000006000300040001,0075000000050003020007
007600000006000600040008,007600000006000600040008
007700000006000300040001,0077000000050003020008
007800000006000600040009,007800000006000600040009
007900000006000300040001,0079000000050003020009
007a00000006000100040001,007a0000000400010100
007b0000000600050004ff00,007b0000000600050004ff00
