source_text,target_text
008e0000000f001000010004080000000000080008,008e00000003009002
008f00000006000300000001,008f000000050003020000
00900000000600057475ff00,009000000003008502
00910000000f001004d80004080008000800010008,009100000003009002
0092000000060003fffd0002,009200000003008302
00930000000f0010a2e30004080002000800080008,009300000003009002
0094000000060003fffe0001,009400000003008302
00950000000f0010fffe0004080000000800000008,009500000003009002
0096000000060003f5f30002,009600000003008302
009700000006000300010002,009700000003008302
0098000000060003825c0002,009800000003008302
0099000000060003d9120001,009900000003008302
009a0000000f001000010004080000000000030000,009a00000003009002
009b000000060003fffd0002,009b00000003008302
009c000000060003e7fb0001,009c00000003008302
009d0000000f001000010004080000000000080000,009d00000003009002
009e00000006000589efff00,009e00000003008502
009f0000000f001000010004080000000800080008,009f00000003009002
00a0000000060003fffe0001,00a000000003008302
00a10000000f0010fffe0004080005000500080000,00a100000003009002
00a200000006000300000001,00a2000000050003020000
00a30000000f001000010004080005000800080000,00a300000003009002
00a400000006000300000002,00a400000003008302
00a50000000f001000010004080000000500050008,00a500000003009002
00a600000006000300010001,00a600000003008302
00a7000000060003fffd0002,00a700000003008302
00a8000000060003fffe0001,00a800000003008302
00a9000000060003825c0002,00a900000003008302
00aa000000060003825c0002,00aa00000003008302
00ab0000000f0010fffd0004080004000800000008,00ab00000003009002
00ac0000000b0010000000020400000005,00ac00000003009002
00ad0000000f001000010004080000000000050000,00ad00000003009002
00ae0000000f0010e7fb0004080000000000000008,00ae00000003009002
00af000000060003fffe0001,00af00000003008302
00b00000000f001000010004080001000800010000,00b000000003009002
00b100000006000300010002,00b100000003008302
00b2000000060001fffd0002,00b200000003008102
00b3000000060003fffd0002,00b300000003008302
00b4000000060001fffe0001,00b400000003008102
00b50000000f001000010004080000000600080000,00b500000003009002
00b6000000060003fffe0001,00b600000003008302
00b7000000060005fffdff00,00b700000003008502
00b80000000f0010fffe0004080008000500000008,00b800000003009002
00b900000006000300010002,00b900000003008302
00ba000000060003a2e30001,00ba00000003008302
00bb0000000600050001ff00,00bb00000003008502
00bc000000060003fffd0002,00bc00000003008302
00bd0000000f001000010004080008000100000000,00bd00000003009002
00be000000060003fffe0001,00be00000003008302
00bf000000060003fffe0001,00bf00000003008302
00c00000000f0010c16f0004080005000000050008,00c000000003009002
00c100000006000304d80002,00c100000003008302
00c200000006000300010001,00c200000003008302
00c300000006000300010002,00c300000003008302
00c40000000600050001ff00,00c400000003008502
00c50000000f001000010004080008000800040008,00c500000003009002
00c60000000d00100000000306000000080004,00c600000003009002
00c70000000600011e500002,00c700000003008102
00c80000000600050001ff00,00c800000003008502
00c90000000f0010f5f30004080000000800080002,00c900000003009002
00ca00000006000100010002,00ca00000003008102
00cb00000006000581b8ff00,00cb00000003008502
00cc000000060003fffd0002,00cc00000003008302
00cd000000060003c16f0001,00cd00000003008302
00ce00000006000589efff00,00ce00000003008502
00cf000000060001fffe0001,00cf00000003008102
00d00000000f001000010004080008000100010000,00d000000003009002
00d10000000f001000010004080000000000020002,00d100000003009002
00d200000006000300010001,00d200000003008302
00d30000000f001000010004080000000800080000,00d300000003009002
00d400000006000300010002,00d400000003008302
00d5000000060003fffd0002,00d500000003008302
00d600000006000300010002,00d600000003008302
00d7000000060003fffd0002,00d700000003008302
00d800000006000300010001,00d800000003008302
00d900000006000300010001,00d900000003008302
00da0000000f0010fffd0004080001000800010001,00da00000003009002
00db000000060003fffe0001,00db00000003008302
00dc0000000f001000010004080002000200000008,00dc00000003009002
00dd00000006000300010002,00dd00000003008302
00de00000006000300010001,00de00000003008302
00df0000000f001000010004080008000000080005,00df00000003009002
00e00000000d00100000000306000800030000,00e000000003009002
00e1000000060005fffeff00,00e100000003008502
00e2000000060003fffe0001,00e200000003008302
00e300000006000300010001,00e300000003008302
00e400000006000300010001,00e400000003008302
00e500000006000300010001,00e500000003008302
00e600000006000547e8ff00,00e600000003008502
00e70000000600050001ff00,00e700000003008502
00e8000000060003c16f0001,00e800000003008302
00e9000000060003fffe0001,00e900000003008302
00ea0000000f001000010004080000000000000004,00ea00000003009002
00eb00000006000304d80002,00eb00000003008302
00ec000000060005c00fff00,00ec00000003008502
00ed00000006000304d80002,00ed00000003008302
00ee0000000f001000010004080001000800000001,00ee00000003009002
00ef000000060003fffd0002,00ef00000003008302
00f0000000060003e03b0002,00f000000003008302
00f100000006000181e60001,00f100000003008102
00f20000000f0010fffd0004080003000000030003,00f200000003009002
00f300000006000300010002,00f300000003008302
00f40000000f0010fffe0004080005000800050005,00f400000003009002
00f5000000060003d9120001,00f500000003008302
00f600000006000300010001,00f600000003008302
00f70000000f0010e7fb0004080000000800000000,00f700000003009002
00f80000000f0010fffe0004080008000000080005,00f800000003009002
00f90000000d00100000000306000800060006,00f900000003009002
00fa00000006000100010002,00fa00000003008102
00fb0000000f0010fffd0004080001000100010000,00fb00000003009002
00fc000000060003e03b0002,00fc00000003008302
00fd0000000f0010c16f0004080008000800000005,00fd00000003009002
00fe0000000f001000010004080008000000050000,00fe00000003009002
00ff00000006000300010002,00ff00000003008302
01000000000600050001ff00,010000000003008502
0101000000060003825c0002,010100000003008302
010200000006000300010002,010200000003008302
01030000000f0010fffd0004080000000000010008,010300000003009002
0104000000060003e03b0002,010400000003008302
0105000000060005c00fff00,010500000003008502
01060000000b0010000000020400020002,010600000003009002
0107000000060001fffd0002,010700000003008102
0108000000060001d6ca0001,010800000003008102
0109000000060003a2e30001,010900000003008302
010a0000000f001000010004080008000800080008,010a00000003009002
