source_text,target_text
00010000000600060000faed:00010000000600060000faed|000200000006000600017c3b:000200000006000600017c3b|00030000000600060002cc9d:00030000000600060002cc9d|000400000006000600034949:000400000006000600034949|000500000006000400000004:,00050000000b00040800000000758cc12c
000200000006000600017c3b:000200000006000600017c3b|00030000000600060002cc9d:00030000000600060002cc9d|000400000006000600034949:000400000006000600034949|000500000006000400000004:00050000000b00040800000000758cc12c|000600000006000600004336:,000600000006000600004336
00030000000600060002cc9d:00030000000600060002cc9d|000400000006000600034949:000400000006000600034949|000500000006000400000004:00050000000b00040800000000758cc12c|000600000006000600004336:000600000006000600004336|0007000000060006000184ee:,0007000000060006000184ee
000400000006000600034949:000400000006000600034949|000500000006000400000004:00050000000b00040800000000758cc12c|000600000006000600004336:000600000006000600004336|0007000000060006000184ee:0007000000060006000184ee|000800000006000600020ad1:,000800000006000600020ad1
000500000006000400000004:00050000000b00040800000000758cc12c|000600000006000600004336:000600000006000600004336|0007000000060006000184ee:0007000000060006000184ee|000800000006000600020ad1:000800000006000600020ad1|000900000006000600032d9b:,000900000006000600032d9b
000600000006000600004336:000600000006000600004336|0007000000060006000184ee:0007000000060006000184ee|000800000006000600020ad1:000800000006000600020ad1|000900000006000600032d9b:000900000006000600032d9b|000a00000006000400000004:,000a0000000b00040800000000a594c121
0007000000060006000184ee:0007000000060006000184ee|000800000006000600020ad1:000800000006000600020ad1|000900000006000600032d9b:000900000006000600032d9b|000a00000006000400000004:000a0000000b00040800000000a594c121|000b0000000600060000d91e:,000b0000000600060000d91e
000800000006000600020ad1:000800000006000600020ad1|000900000006000600032d9b:000900000006000600032d9b|000a00000006000400000004:000a0000000b00040800000000a594c121|000b0000000600060000d91e:000b0000000600060000d91e|000c0000000600060001d887:,000c0000000600060001d887
000900000006000600032d9b:000900000006000600032d9b|000a00000006000400000004:000a0000000b00040800000000a594c121|000b0000000600060000d91e:000b0000000600060000d91e|000c0000000600060001d887:000c0000000600060001d887|000d0000000600060002d285:,000d0000000600060002d285
000a00000006000400000004:000a0000000b00040800000000a594c121|000b0000000600060000d91e:000b0000000600060000d91e|000c0000000600060001d887:000c0000000600060001d887|000d0000000600060002d285:000d0000000600060002d285|000e0000000600060003beb3:,000e0000000600060003beb3
000b0000000600060000d91e:000b0000000600060000d91e|000c0000000600060001d887:000c0000000600060001d887|000d0000000600060002d285:000d0000000600060002d285|000e0000000600060003beb3:000e0000000600060003beb3|000f00000006000400000004:,000f0000000b0004080000000094bdc142
000c0000000600060001d887:000c0000000600060001d887|000d0000000600060002d285:000d0000000600060002d285|000e0000000600060003beb3:000e0000000600060003beb3|000f00000006000400000004:000f0000000b0004080000000094bdc142|00100000000600060000848a:,00100000000600060000848a
000d0000000600060002d285:000d0000000600060002d285|000e0000000600060003beb3:000e0000000600060003beb3|000f00000006000400000004:000f0000000b0004080000000094bdc142|00100000000600060000848a:00100000000600060000848a|00110000000600060001f3d4:,00110000000600060001f3d4
000e0000000600060003beb3:000e0000000600060003beb3|000f00000006000400000004:000f0000000b0004080000000094bdc142|00100000000600060000848a:00100000000600060000848a|00110000000600060001f3d4:00110000000600060001f3d4|00120000000600060002f173:,00120000000600060002f173
000f00000006000400000004:000f0000000b0004080000000094bdc142|00100000000600060000848a:00100000000600060000848a|00110000000600060001f3d4:00110000000600060001f3d4|00120000000600060002f173:00120000000600060002f173|00130000000600060003bc39:,00130000000600060003bc39
00100000000600060000848a:00100000000600060000848a|00110000000600060001f3d4:00110000000600060001f3d4|00120000000600060002f173:00120000000600060002f173|00130000000600060003bc39:00130000000600060003bc39|001400000006000400000004:,00140000000b0004080000000056d3c142
00110000000600060001f3d4:00110000000600060001f3d4|00120000000600060002f173:00120000000600060002f173|00130000000600060003bc39:00130000000600060003bc39|001400000006000400000004:00140000000b0004080000000056d3c142|00150000000600060000d069:,00150000000600060000d069
00120000000600060002f173:00120000000600060002f173|00130000000600060003bc39:00130000000600060003bc39|001400000006000400000004:00140000000b0004080000000056d3c142|00150000000600060000d069:00150000000600060000d069|001600000006000600013aeb:,001600000006000600013aeb
00130000000600060003bc39:00130000000600060003bc39|001400000006000400000004:00140000000b0004080000000056d3c142|00150000000600060000d069:00150000000600060000d069|001600000006000600013aeb:001600000006000600013aeb|0017000000060006000221e5:,0017000000060006000221e5
001400000006000400000004:00140000000b0004080000000056d3c142|00150000000600060000d069:00150000000600060000d069|001600000006000600013aeb:001600000006000600013aeb|0017000000060006000221e5:0017000000060006000221e5|00180000000600060003229f:,00180000000600060003229f
00150000000600060000d069:00150000000600060000d069|001600000006000600013aeb:001600000006000600013aeb|0017000000060006000221e5:0017000000060006000221e5|00180000000600060003229f:00180000000600060003229f|001900000006000400000004:,00190000000b00040800000000b648c11a
001600000006000600013aeb:001600000006000600013aeb|0017000000060006000221e5:0017000000060006000221e5|00180000000600060003229f:00180000000600060003229f|001900000006000400000004:00190000000b00040800000000b648c11a|001a00000006000600007842:,001a00000006000600007842
0017000000060006000221e5:0017000000060006000221e5|00180000000600060003229f:00180000000600060003229f|001900000006000400000004:00190000000b00040800000000b648c11a|001a00000006000600007842:001a00000006000600007842|001b000000060006000133f3:,001b000000060006000133f3
00180000000600060003229f:00180000000600060003229f|001900000006000400000004:00190000000b00040800000000b648c11a|001a00000006000600007842:001a00000006000600007842|001b000000060006000133f3:001b000000060006000133f3|001c0000000600060002edd5:,001c0000000600060002edd5
001900000006000400000004:00190000000b00040800000000b648c11a|001a00000006000600007842:001a00000006000600007842|001b000000060006000133f3:001b000000060006000133f3|001c0000000600060002edd5:001c0000000600060002edd5|001d00000006000600038415:,001d00000006000600038415
001a00000006000600007842:001a00000006000600007842|001b000000060006000133f3:001b000000060006000133f3|001c0000000600060002edd5:001c0000000600060002edd5|001d00000006000600038415:001d00000006000600038415|001e00000006000400000004:,001e0000000b00040800000000b69ec139
001b000000060006000133f3:001b000000060006000133f3|001c0000000600060002edd5:001c0000000600060002edd5|001d00000006000600038415:001d00000006000600038415|001e00000006000400000004:001e0000000b00040800000000b69ec139|001f0000000600060000b48b:,001f0000000600060000b48b
001c0000000600060002edd5:001c0000000600060002edd5|001d00000006000600038415:001d00000006000600038415|001e00000006000400000004:001e0000000b00040800000000b69ec139|001f0000000600060000b48b:001f0000000600060000b48b|00200000000600060001f1ba:,00200000000600060001f1ba
001d00000006000600038415:001d00000006000600038415|001e00000006000400000004:001e0000000b00040800000000b69ec139|001f0000000600060000b48b:001f0000000600060000b48b|00200000000600060001f1ba:00200000000600060001f1ba|00210000000600060002e1a6:,00210000000600060002e1a6
001e00000006000400000004:001e0000000b00040800000000b69ec139|001f0000000600060000b48b:001f0000000600060000b48b|00200000000600060001f1ba:00200000000600060001f1ba|00210000000600060002e1a6:00210000000600060002e1a6|0022000000060006000343e5:,0022000000060006000343e5
001f0000000600060000b48b:001f0000000600060000b48b|00200000000600060001f1ba:00200000000600060001f1ba|00210000000600060002e1a6:00210000000600060002e1a6|0022000000060006000343e5:0022000000060006000343e5|002300000006000400000004:,00230000000b000408000000005a7cc12a
00200000000600060001f1ba:00200000000600060001f1ba|00210000000600060002e1a6:00210000000600060002e1a6|0022000000060006000343e5:0022000000060006000343e5|002300000006000400000004:00230000000b000408000000005a7cc12a|00240000000600060000fca4:,00240000000600060000fca4
00210000000600060002e1a6:00210000000600060002e1a6|0022000000060006000343e5:0022000000060006000343e5|002300000006000400000004:00230000000b000408000000005a7cc12a|00240000000600060000fca4:00240000000600060000fca4|00250000000600060001e9a0:,00250000000600060001e9a0
0022000000060006000343e5:0022000000060006000343e5|002300000006000400000004:00230000000b000408000000005a7cc12a|00240000000600060000fca4:00240000000600060000fca4|00250000000600060001e9a0:00250000000600060001e9a0|0026000000060006000287cf:,0026000000060006000287cf
002300000006000400000004:00230000000b000408000000005a7cc12a|00240000000600060000fca4:00240000000600060000fca4|00250000000600060001e9a0:00250000000600060001e9a0|0026000000060006000287cf:0026000000060006000287cf|00270000000600060003e2e4:,00270000000600060003e2e4
00240000000600060000fca4:00240000000600060000fca4|00250000000600060001e9a0:00250000000600060001e9a0|0026000000060006000287cf:0026000000060006000287cf|00270000000600060003e2e4:00270000000600060003e2e4|002800000006000400000004:,00280000000b000408000000001d86c146
00250000000600060001e9a0:00250000000600060001e9a0|0026000000060006000287cf:0026000000060006000287cf|00270000000600060003e2e4:00270000000600060003e2e4|002800000006000400000004:00280000000b000408000000001d86c146|00290000000600060000b91a:,00290000000600060000b91a
0026000000060006000287cf:0026000000060006000287cf|00270000000600060003e2e4:00270000000600060003e2e4|002800000006000400000004:00280000000b000408000000001d86c146|00290000000600060000b91a:00290000000600060000b91a|002a00000006000600018f87:,002a00000006000600018f87
00270000000600060003e2e4:00270000000600060003e2e4|002800000006000400000004:00280000000b000408000000001d86c146|00290000000600060000b91a:00290000000600060000b91a|002a00000006000600018f87:002a00000006000600018f87|002b0000000600060002874a:,002b0000000600060002874a
002800000006000400000004:00280000000b000408000000001d86c146|00290000000600060000b91a:00290000000600060000b91a|002a00000006000600018f87:002a00000006000600018f87|002b0000000600060002874a:002b0000000600060002874a|002c00000006000600036d04:,002c00000006000600036d04
00290000000600060000b91a:00290000000600060000b91a|002a00000006000600018f87:002a00000006000600018f87|002b0000000600060002874a:002b0000000600060002874a|002c00000006000600036d04:002c00000006000600036d04|002d00000006000400000004:,002d0000000b00040800000000354cc135
002a00000006000600018f87:002a00000006000600018f87|002b0000000600060002874a:002b0000000600060002874a|002c00000006000600036d04:002c00000006000600036d04|002d00000006000400000004:002d0000000b00040800000000354cc135|002e0000000600060000bf26:,002e0000000600060000bf26
002b0000000600060002874a:002b0000000600060002874a|002c00000006000600036d04:002c00000006000600036d04|002d00000006000400000004:002d0000000b00040800000000354cc135|002e0000000600060000bf26:002e0000000600060000bf26|002f000000060006000161b9:,002f000000060006000161b9
002c00000006000600036d04:002c00000006000600036d04|002d00000006000400000004:002d0000000b00040800000000354cc135|002e0000000600060000bf26:002e0000000600060000bf26|002f000000060006000161b9:002f000000060006000161b9|003000000006000600027a93:,003000000006000600027a93
002d00000006000400000004:002d0000000b00040800000000354cc135|002e0000000600060000bf26:002e0000000600060000bf26|002f000000060006000161b9:002f000000060006000161b9|003000000006000600027a93:003000000006000600027a93|003100000006000600037e22:,003100000006000600037e22
002e0000000600060000bf26:002e0000000600060000bf26|002f000000060006000161b9:002f000000060006000161b9|003000000006000600027a93:003000000006000600027a93|003100000006000600037e22:003100000006000600037e22|003200000006000400000004:,00320000000b000408000000008d28c138
002f000000060006000161b9:002f000000060006000161b9|003000000006000600027a93:003000000006000600027a93|003100000006000600037e22:003100000006000600037e22|003200000006000400000004:00320000000b000408000000008d28c138|003300000006000600009004:,003300000006000600009004
003000000006000600027a93:003000000006000600027a93|003100000006000600037e22:003100000006000600037e22|003200000006000400000004:00320000000b000408000000008d28c138|003300000006000600009004:003300000006000600009004|0034000000060006000194fa:,0034000000060006000194fa
003100000006000600037e22:003100000006000600037e22|003200000006000400000004:00320000000b000408000000008d28c138|003300000006000600009004:003300000006000600009004|0034000000060006000194fa:0034000000060006000194fa|003500000006000600026e2d:,003500000006000600026e2d
003200000006000400000004:00320000000b000408000000008d28c138|003300000006000600009004:003300000006000600009004|0034000000060006000194fa:0034000000060006000194fa|003500000006000600026e2d:003500000006000600026e2d|003600000006000600031b52:,003600000006000600031b52
003300000006000600009004:003300000006000600009004|0034000000060006000194fa:0034000000060006000194fa|003500000006000600026e2d:003500000006000600026e2d|003600000006000600031b52:003600000006000600031b52|003700000006000400000004:,00370000000b000408000000000220c115
