source_text,target_text
00010000000b00100000000204f8816053:000100000006001000000002|00020000000b00100002000204106c4a9c:000200000006001000020002|000300000006000400000004:,00030000000b0004086f01048105c54087
00020000000b00100002000204106c4a9c:000200000006001000020002|000300000006000400000004:00030000000b0004086f01048105c54087|00040000000b00100000000204bdda8e2c:,000400000006001000000002
000300000006000400000004:00030000000b0004086f01048105c54087|00040000000b00100000000204bdda8e2c:000400000006001000000002|00050000000b001000020002040718eec9:,000500000006001000020002
00040000000b00100000000204bdda8e2c:000400000006001000000002|00050000000b001000020002040718eec9:000500000006001000020002|000600000006000400000004:,00060000000b0004086113d3c3212b4082
00050000000b001000020002040718eec9:000500000006001000020002|000600000006000400000004:00060000000b0004086113d3c3212b4082|00070000000b00100000000204b2b4949d:,000700000006001000000002
000600000006000400000004:00060000000b0004086113d3c3212b4082|00070000000b00100000000204b2b4949d:000700000006001000000002|00080000000b00100002000204f2b4cca7:,000800000006001000020002
00070000000b00100000000204b2b4949d:000700000006001000000002|00080000000b00100002000204f2b4cca7:000800000006001000020002|000900000006000400000004:,00090000000b00040888cfded20be04083
00080000000b00100002000204f2b4cca7:000800000006001000020002|000900000006000400000004:00090000000b00040888cfded20be04083|000a0000000b00100000000204a5dd6264:,000a00000006001000000002
000900000006000400000004:00090000000b00040888cfded20be04083|000a0000000b00100000000204a5dd6264:000a00000006001000000002|000b0000000b001000020002042b7775bf:,000b00000006001000020002
000a0000000b00100000000204a5dd6264:000a00000006001000000002|000b0000000b001000020002042b7775bf:000b00000006001000020002|000c00000006000400000004:,000c0000000b000408f83864c248aa4078
000b0000000b001000020002042b7775bf:000b00000006001000020002|000c00000006000400000004:000c0000000b000408f83864c248aa4078|000d0000000b0010000000020470429a43:,000d00000006001000000002
000c00000006000400000004:000c0000000b000408f83864c248aa4078|000d0000000b0010000000020470429a43:000d00000006001000000002|000e0000000b00100002000204dda514cc:,000e00000006001000020002
000d0000000b0010000000020470429a43:000d00000006001000000002|000e0000000b00100002000204dda514cc:000e00000006001000020002|000f00000006000400000004:,000f0000000b000408985f154c168c407d
000e0000000b00100002000204dda514cc:000e00000006001000020002|000f00000006000400000004:000f0000000b000408985f154c168c407d|00100000000b001000000002047a9fc6e8:,001000000006001000000002
000f00000006000400000004:000f0000000b000408985f154c168c407d|00100000000b001000000002047a9fc6e8:001000000006001000000002|00110000000b001000020002043a770987:,001100000006001000020002
00100000000b001000000002047a9fc6e8:001000000006001000000002|00110000000b001000020002043a770987:001100000006001000020002|001200000006000400000004:,00120000000b000408bb300f27750b4069
00110000000b001000020002043a770987:001100000006001000020002|001200000006000400000004:00120000000b000408bb300f27750b4069|00130000000b00100000000204848759f8:,001300000006001000000002
001200000006000400000004:00120000000b000408bb300f27750b4069|00130000000b00100000000204848759f8:001300000006001000000002|00140000000b00100002000204fc9980ca:,001400000006001000020002
00130000000b00100000000204848759f8:001300000006001000000002|00140000000b00100002000204fc9980ca:001400000006001000020002|001500000006000400000004:,00150000000b000408cfab56d5f7ec407a
00140000000b00100002000204fc9980ca:001400000006001000020002|001500000006000400000004:00150000000b000408cfab56d5f7ec407a|00160000000b001000000002044eebfb2c:,001600000006001000000002
001500000006000400000004:00150000000b000408cfab56d5f7ec407a|00160000000b001000000002044eebfb2c:001600000006001000000002|00170000000b001000020002043873caaa:,001700000006001000020002
