source_text,target_text
00010000000b0010000000020460004480:000100000006001000000002|000200000006000400000002:000200000007000404b84c411e|000300000006000300000002:00030000000700030460004480|000400000006000300000002:00040000000700030460004480|00050000000b00100000000204e7004737:000500000006001000000002|000600000006000400000002:00060000000700040447a84121|000700000006000400000002:,000700000007000404eb7f4121
000200000006000400000002:000200000007000404b84c411e|000300000006000300000002:00030000000700030460004480|000400000006000300000002:00040000000700030460004480|00050000000b00100000000204e7004737:000500000006001000000002|000600000006000400000002:00060000000700040447a84121|000700000006000400000002:000700000007000404eb7f4121|000800000006000300000002:,000800000007000304e7004737
000300000006000300000002:00030000000700030460004480|000400000006000300000002:00040000000700030460004480|00050000000b00100000000204e7004737:000500000006001000000002|000600000006000400000002:00060000000700040447a84121|000700000006000400000002:000700000007000404eb7f4121|000800000006000300000002:000800000007000304e7004737|00090000000b00100000000204fc0046ca:,000900000006001000000002
000400000006000300000002:00040000000700030460004480|00050000000b00100000000204e7004737:000500000006001000000002|000600000006000400000002:00060000000700040447a84121|000700000006000400000002:000700000007000404eb7f4121|000800000006000300000002:000800000007000304e7004737|00090000000b00100000000204fc0046ca:000900000006001000000002|000a00000006000300000002:,000a00000007000304fc0046ca
00050000000b00100000000204e7004737:000500000006001000000002|000600000006000400000002:00060000000700040447a84121|000700000006000400000002:000700000007000404eb7f4121|000800000006000300000002:000800000007000304e7004737|00090000000b00100000000204fc0046ca:000900000006001000000002|000a00000006000300000002:000a00000007000304fc0046ca|000b00000006000400000002:,000b000000070004047adb4124
000600000006000400000002:00060000000700040447a84121|000700000006000400000002:000700000007000404eb7f4121|000800000006000300000002:000800000007000304e7004737|00090000000b00100000000204fc0046ca:000900000006001000000002|000a00000006000300000002:000a00000007000304fc0046ca|000b00000006000400000002:000b000000070004047adb4124|000c0000000b00100000000204e4004633:,000c00000006001000000002
000700000006000400000002:000700000007000404eb7f4121|000800000006000300000002:000800000007000304e7004737|00090000000b00100000000204fc0046ca:000900000006001000000002|000a00000006000300000002:000a00000007000304fc0046ca|000b00000006000400000002:000b000000070004047adb4124|000c0000000b00100000000204e4004633:000c00000006001000000002|000d0000000b00100000000204020046bc:,000d00000006001000000002
000800000006000300000002:000800000007000304e7004737|00090000000b00100000000204fc0046ca:000900000006001000000002|000a00000006000300000002:000a00000007000304fc0046ca|000b00000006000400000002:000b000000070004047adb4124|000c0000000b00100000000204e4004633:000c00000006001000000002|000d0000000b00100000000204020046bc:000d00000006001000000002|000e00000006000300000002:,000e00000007000304020046bc
00090000000b00100000000204fc0046ca:000900000006001000000002|000a00000006000300000002:000a00000007000304fc0046ca|000b00000006000400000002:000b000000070004047adb4124|000c0000000b00100000000204e4004633:000c00000006001000000002|000d0000000b00100000000204020046bc:000d00000006001000000002|000e00000006000300000002:000e00000007000304020046bc|000f00000006000400000002:,000f000000070004040a374127
000a00000006000300000002:000a00000007000304fc0046ca|000b00000006000400000002:000b000000070004047adb4124|000c0000000b00100000000204e4004633:000c00000006001000000002|000d0000000b00100000000204020046bc:000d00000006001000000002|000e00000006000300000002:000e00000007000304020046bc|000f00000006000400000002:000f000000070004040a374127|001000000006000300000002:,001000000007000304020046bc
000b00000006000400000002:000b000000070004047adb4124|000c0000000b00100000000204e4004633:000c00000006001000000002|000d0000000b00100000000204020046bc:000d00000006001000000002|000e00000006000300000002:000e00000007000304020046bc|000f00000006000400000002:000f000000070004040a374127|001000000006000300000002:001000000007000304020046bc|00110000000b0010000000020415004730:,001100000006001000000002
